Station reference,0,,,1,,,2,,,3,,,4,,,5,,,6,,,7,,,8,,,9,,,10,,,11,,,12,,,13,,,14,,,15,,,16,,,17,,,18,,,19,,
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,1.30011611687892,0,-0.207949809539814,1.32332895423595,0.390032492874473,-0.151846238177478,1.38545510519047,0.780025833196812,-0.084575571601888,1.48392796120866,1.16985211800048,-0.01664657694282,1.61505684585559,1.55922377160925,0.052526999088396,1.77647136852901,1.94751152926718,0.123082094116654,1.95595667674224,2.33377423365663,0.155546131336369,2.14566744610734,2.71682707787633,0.147105542420242,2.33619846841645,3.09399966550024,0.141665762857006,2.51780000060038,3.46373074645488,0.138438705265119,2.68080920671473,3.82232264789519,0.137177886469681,2.81742745292466,4.16641393936755,0.137634791672973,2.92379920815003,4.4920524830205,0.139564358459371,2.99590773525425,4.79492129437541,0.143113066978161,3.03628654857611,5.07088425843719,0.148158126320928,3.04737885319649,5.31684494327187,0.152750518111032,3.0338559549355,5.52787800242214,0.158065205772231,3.00261391985766,5.7042889173183,0.167548364739065,2.95681273312698,5.83893158000929,0.185714083532755,2.90310287418741,5.93466258578102,0.210440263640777
,1.2957546972189,0,-0.207145182490696,1.31896760505262,0.390032492874473,-0.151038589588545,1.38109456369029,0.780025833196812,-0.083763654431011,1.47957017427623,1.16985211800048,-0.015833099249569,1.61070593970924,1.55922377160925,0.053337186069532,1.77213621377594,1.94751152926718,0.123883259249229,1.95164941262618,2.33377423365663,0.156334131391935,2.1414049055664,2.71682707787633,0.147873885731467,2.33200804510662,3.09399966550024,0.142404510176278,2.51371129443082,3.46373074645488,0.139140753504821,2.67686017600859,3.82232264789519,0.137837327803165,2.81366227890221,4.16641393936755,0.138246924219523,2.92026213659702,4.4920524830205,0.1401258403873,2.99264776184275,4.79492129437541,0.143620526261857,3.03334645861021,5.07088425843719,0.148609205069698,3.04480007193466,5.31684494327187,0.153142653523771,3.03167374534318,5.52787800242214,0.158394266846434,3.0008555286136,5.7042889173183,0.167805984127201,2.95550568860612,5.83893158000929,0.185877884163514,2.90226407454504,5.93466258578102,0.210495231123127
,1.28276277189164,0,-0.204600715578248,1.30597589356542,0.390032492874473,-0.148485805713316,1.36810525993062,0.780025833196812,-0.081199188071199,1.46658893424664,1.16985211800048,-0.013265570037376,1.59774486782372,1.55922377160925,0.055892765519216,1.75922156509358,1.94751152926718,0.126409188616679,1.93881723079926,2.33377423365663,0.158817184783259,2.12870523647262,2.71682707787633,0.150294111415567,2.3195223846138,3.09399966550024,0.144731526433384,2.50152782179097,3.46373074645488,0.141352640177704,2.66509207179453,3.82232264789519,0.13991563587932,2.80244134425938,4.16641393936755,0.140176767324475,2.9097204076105,4.4920524830205,0.141896486907089,2.98293145039528,4.79492129437541,0.145221093228436,3.0245832599063,5.07088425843719,0.150031992763898,3.03711360331147,5.31684494327187,0.154379316301128,3.02516917450568,5.52787800242214,0.159431809536353,2.99561397619551,5.7042889173183,0.168618832867542,2.95160877584264,5.83893158000929,0.186398562952003,2.89976198431499,5.93466258578102,0.210679225065208
,1.26143079939631,0,-0.200084643173117,1.28464428112259,0.390032492874473,-0.1439576437278,1.34677760490554,0.780025833196812,-0.07665421056899,1.44527419484189,1.16985211800048,-0.008719196413375,1.57646249059985,1.55922377160925,0.060414598740441,1.73801427218863,1.94751152926718,0.130875979211142,1.91774393550826,2.33377423365663,0.163205191485339,2.10784788990685,2.71682707787633,0.154569167576308,2.29901455723289,3.09399966550024,0.148841972869889,2.48151431284601,3.46373074645488,0.145260741163709,2.64575896727723,3.82232264789519,0.14358915043258,2.78400549562701,4.16641393936755,0.143589236129194,2.89239914969989,4.4920524830205,0.145028509429834,2.96696545502752,4.79492129437541,0.148052879723118,3.01018275654722,5.07088425843719,0.152549352063438,3.02448206504293,5.31684494327187,0.156566915260723,3.01447956764957,5.52787800242214,0.161266730889403,2.98699939848832,5.7042889173183,0.170057599030207,2.94520237139752,5.83893158000929,0.187328507026775,2.89564579798188,5.93466258578102,0.211027738306946
,1.23224884406007,0,-0.193423424225624,1.25546283110926,0.390032492874473,-0.137282124560976,1.31760157442375,0.780025833196812,-0.069959069347133,1.41611536906772,1.16985211800048,-0.002027336411783,1.54734686044196,1.55922377160925,0.067065857995772,1.70899972801096,1.94751152926718,0.137442854236919,1.88891068688833,2.33377423365663,0.169652310696212,2.07930772910296,2.71682707787633,0.160847780682783,2.27094986321623,3.09399966550024,0.154878875377744,2.45412318995154,3.46373074645488,0.151001818717822,2.61929633704413,3.82232264789519,0.148987512984379,2.75876864024916,4.16641393936755,0.14860580577069,2.86868615212453,4.4920524830205,0.149634203132908,2.94510641039355,4.79492129437541,0.152217880974433,2.99046605929147,5.07088425843719,0.156252034531921,3.00718678009596,5.31684494327187,0.1597839740765,2.9998427218031,5.52787800242214,0.163964557793299,2.97520292892305,5.7042889173183,0.172174592528609,2.93642717049786,5.83893158000929,0.188707860134886,2.89000359875332,5.93466258578102,0.211570811731379
,1.19586809949219,0,-0.184524612962287,1.21908273223112,0.390032492874473,-0.128368238135977,1.28122823915689,0.780025833196812,-0.061024879095274,1.3797629123215,1.16985211800048,0.006896378799033,1.51104693226764,1.55922377160925,0.075930311202496,1.67282381922482,1.94751152926718,0.146190931690239,1.85295832225824,2.33377423365663,0.178236356199459,2.04371788967364,2.71682707787633,0.169204545129087,2.23594949494687,3.09399966550024,0.162913977786052,2.41995929165262,3.46373074645488,0.158644730369841,2.58628715558978,3.82232264789519,0.156176351922559,2.72728556965408,4.16641393936755,0.155288309869508,2.83910175625175,4.4920524830205,0.155770987090487,2.9178332697551,4.79492129437541,0.157768397802629,2.96586469805149,5.07088425843719,0.161186601352708,2.98560598465983,5.31684494327187,0.16407067233808,2.98157849490472,5.52787800242214,0.167558711937961,2.96048191773659,5.7042889173183,0.174996791915878,2.92547335667272,5.83893158000929,0.190559320034452,2.88295565888029,5.93466258578102,0.212329407078479
,1.15306141652176,0,-0.173390651135785,1.17627682653298,0.390032492874473,-0.11721961067039,1.23843029971405,0.780025833196812,-0.049857002981932,1.33698890261942,1.16985211800048,0.018044804200082,1.46833325291117,1.55922377160925,0.086999357983124,1.63025382919174,1.94751152926718,0.157110574996532,1.81064859926138,2.33377423365663,0.188946550280292,2.00183152903927,2.71682707787633,0.179628109355873,2.19475305558842,3.09399966550024,0.172936380788455,2.37974342756103,3.46373074645488,0.168179565052132,2.54742681636414,3.82232264789519,0.165146983794892,2.69021861519809,4.16641393936755,0.163629290104111,2.80426761442193,4.4920524830205,0.163432482790356,2.88571857317024,4.79492129437541,0.16469893323436,2.9368947516371,5.07088425843719,0.167348213203112,2.96019216315315,5.31684494327187,0.169422607064166,2.96006964731871,5.52787800242214,0.172045304031807,2.9431445326642,5.7042889173183,0.1785216882233,2.91256926516788,5.83893158000929,0.192884946289411,2.87464734069007,5.93466258578102,0.213313012772743
,1.10468369599016,0,-0.160120513318452,1.1279000025945,0.390032492874473,-0.103936081068492,1.19006248706465,0.780025833196812,-0.03655652764351,1.28864747462501,1.16985211800048,0.03131591626661,1.42005847756262,1.55922377160925,0.100170765347512,1.58213912762346,1.94751152926718,0.170100215083137,1.76282517607262,2.33377423365663,0.201682448168007,1.95448325590984,2.71682707787633,0.19202018095539,2.14818069298842,3.09399966550024,0.184851584412548,2.33427548511056,3.46373074645488,0.179516704595171,2.50348754946694,3.82232264789519,0.175815491764507,2.64830376622647,4.16641393936755,0.173551102310796,2.76487489610602,4.4920524830205,0.172547664642846,2.84939917069332,4.79492129437541,0.172945407635238,2.90413046167972,5.07088425843719,0.174679929591369,2.93144891581179,5.31684494327187,0.175790196118711,2.93574227571788,5.52787800242214,0.177382645603856,2.92353400913318,5.7042889173183,0.182716868518053,2.89796972255438,5.83893158000929,0.195665662009555,2.86524168839598,5.93466258578102,0.21451891473535
,1.05163251360133,0,-0.144908472838788,1.07484982085748,0.390032492874473,-0.088712411651021,1.13702219508479,0.780025833196812,-0.021318893184274,1.23563548285053,1.16985211800048,0.046514261830165,1.3671181085101,1.55922377160925,0.115250174561223,1.5293720718515,1.94751152926718,0.184967889176067,1.71037478957197,2.33377423365663,0.216255507463328,1.90255074127626,2.71682707787633,0.206197093210223,2.09709539509467,3.09399966550024,0.198482993571328,2.28439767637589,3.46373074645488,0.192488235261849,2.45528295809828,3.82232264789519,0.18802402453733,2.60231688714972,4.16641393936755,0.18490709631382,2.72165257544347,4.4920524830205,0.182981922277766,2.80954701200258,4.79492129437541,0.182386107273689,2.86817790060652,5.07088425843719,0.183073550012831,2.89990787007144,5.31684494327187,0.183079417886382,2.90904628111024,5.52787800242214,0.183491878073848,2.90201292265745,5.7042889173183,0.18752048533657,2.88194438758635,5.83893158000929,0.198861395061621,2.85491199626044,5.93466258578102,0.215931865226884
,0.994816797575664,0,-0.128030542199477,1.01803519199145,0.390032492874473,-0.071824742910429,1.08021816481718,0.780025833196812,-0.004420371719396,1.17886119823258,1.16985211800048,0.06336440716227,1.3104192238136,1.55922377160925,0.131964413413371,1.47285682239902,1.94751152926718,0.201444341978408,1.65419623882301,2.33377423365663,0.232401901880754,1.84692398559399,2.71682707787633,0.221902252406257,2.04237273203366,3.09399966550024,0.21358388674809,2.23096496794839,3.46373074645488,0.206859346665867,2.40363941459243,3.82232264789519,0.20155153825078,2.55304640709481,4.16641393936755,0.197491620618076,2.67534174468005,4.4920524830205,0.194546263092675,2.76684544931289,4.79492129437541,0.192850016322639,2.82965358421688,5.07088425843719,0.192377022841577,2.86610991183087,5.31684494327187,0.191158241146108,2.88043947864365,5.52787800242214,0.190262357590639,2.87895037061653,5.7042889173183,0.192845502189635,2.86476818256688,5.83893158000929,0.202413980391932,2.84383560279586,5.93466258578102,0.217525545249812
,0.935127347227225,0,-0.109834004564622,0.958346896080273,0.390032492874473,-0.053620127867686,1.02054100917781,0.780025833196812,0.013792391930466,1.11921484663217,1.16985211800048,0.081521353802766,1.2508510511225,1.55922377160925,0.149971816640768,1.41348000632062,1.94751152926718,0.219193190545322,1.59517121600231,2.33377423365663,0.249792472451772,1.78847642779544,2.71682707787633,0.238815810558006,1.9848724247929,3.09399966550024,0.229846716674166,2.17481730958194,3.46373074645488,0.222337186450679,2.34936920933076,3.82232264789519,0.216122136238489,2.50126769430193,4.16641393936755,0.211047785485015,2.62667152115345,4.4920524830205,0.207004449581977,2.72196701707204,4.79492129437541,0.204123277087287,2.78916442165072,5.07088425843719,0.2024001894877,2.83058759315687,5.31684494327187,0.19986161159301,2.85037270568115,5.52787800242214,0.197555832498896,2.8547099634271,5.7042889173183,0.198582983303257,2.84671234071211,5.83893158000929,0.206249382893671,2.83218810330433,5.93466258578102,0.219263626220043
,0.873418590872577,0,-0.090716447810453,0.896639341291003,0.390032492874473,-0.034495635000211,0.958844975214947,0.780025833196812,0.032923172014849,1.05755036572536,1.16985211800048,0.100591147804773,1.18926671417412,1.55922377160925,0.168882565390943,1.35209247026529,1.94751152926718,0.237830895089819,1.53414610284056,2.33377423365663,0.268052206955185,1.72804684400042,2.71682707787633,0.256573553085967,1.9254204482394,3.09399966550024,0.246921272351361,2.11676206605996,3.46373074645488,0.238588176182541,2.29325348324168,3.82232264789519,0.23142141266767,2.44772669704031,4.16641393936755,0.225282709694619,2.5763436097581,4.4920524830205,0.220087042621296,2.67555915215775,4.79492129437541,0.215961915761406,2.7472948014922,5.07088425843719,0.212926102169215,2.79385378361819,5.31684494327187,0.209001266076083,2.8192802008009,5.52787800242214,0.205214654542088,2.82964204009494,5.7042889173183,0.20460858941511,2.8280385279575,5.83893158000929,0.210282286611146,2.82013943027398,5.93466258578102,0.22110241486728
,0.810491072978911,0,-0.071112216388576,0.833713051577676,0.390032492874473,-0.014884835755749,0.895930435180308,0.780025833196812,0.052539619290362,0.994667897234634,1.16985211800048,0.120144232613999,1.12646572969207,1.55922377160925,0.188271876812751,1.28949180585169,1.94751152926718,0.256939718363756,1.47191456503565,2.33377423365663,0.286772890674033,1.66642207180853,2.71682707787633,0.274779171958818,1.86479198793799,3.09399966550024,0.264426480546472,2.05755732582636,3.46373074645488,0.25524925947007,2.23602604829455,3.82232264789519,0.247107064112307,2.39312446684688,4.16641393936755,0.239877415169568,2.525017723048,4.4920524830205,0.233500511428252,2.62823072590234,4.79492129437541,0.228100095597024,2.70459442464527,5.07088425843719,0.223718363579279,2.7563909856261,5.31684494327187,0.218372098745455,2.7875705519572,5.52787800242214,0.213067106704408,2.804076355627,5.7042889173183,0.210786788356704,2.80899335352342,5.83893158000929,0.214419041002334,2.80785024419875,5.93466258578102,0.222992489595176
,0.747084652277649,0,-0.051470738271494,0.770307865444557,0.390032492874473,0.004763778649435,0.832537086797749,0.780025833196812,0.072194708014214,0.931306971900083,1.16985211800048,0.139736679171827,1.06318715764555,1.55922377160925,0.20770093202307,1.22641545567906,1.94751152926718,0.276088255654401,1.40921061675246,2.33377423365663,0.305533109699949,1.60433004618185,2.71682707787633,0.293023647233267,1.80370447559361,3.09399966550024,0.281969042954601,1.99790498300377,3.46373074645488,0.271945678377624,2.17836659039626,3.82232264789519,0.262825678351027,2.33811057787536,4.16641393936755,0.254502499069041,2.47330531860643,4.4920524830205,0.246941676287417,2.58054621215168,4.79492129437541,0.24026320905451,2.66157300370656,5.07088425843719,0.23453277128756,2.71864665995621,5.31684494327187,0.227762255296949,2.75562272048291,5.52787800242214,0.220935845470882,2.77831884011852,5.7042889173183,0.216977542518163,2.78980585430706,5.83893158000929,0.218562445495353,2.7954701483497,5.93466258578102,0.224881587817463
,0.683871219058648,0,-0.032243574353951,0.70709565366483,0.390032492874473,0.02399969911769,0.769336672470355,0.780025833196812,0.091439563745064,0.868139222147835,1.16985211800048,0.158922891643763,1.00010229957476,1.55922377160925,0.226729407503796,1.16353339883617,1.94751152926718,0.294843732882916,1.34670130437932,2.33377423365663,0.323910239313955,1.54243250196344,2.71682707787633,0.310896866587287,1.74281034780503,3.09399966550024,0.299154609399273,1.93844360229373,3.46373074645488,0.288301628574624,2.12089371240706,3.82232264789519,0.278222794719646,2.28327643696285,4.16641393936755,0.268827522279398,2.42176326855689,4.4920524830205,0.260106358515675,2.53301981864438,4.79492129437541,0.252175717700069,2.6186949469258,5.07088425843719,0.2451242904831,2.68102854864675,5.31684494327187,0.236959178337587,2.72378207166356,5.52787800242214,0.228642957694429,2.75264837915171,5.7042889173183,0.223040312218753,2.77068504110769,5.83893158000929,0.222614597638585,2.78313601694709,5.93466258578102,0.226716290361126
,0.62145546670429,0,-0.0138663039074,0.644681091284796,0.390032492874473,0.042388428125956,0.706933751361551,0.780025833196812,0.109841364301109,0.80576913616447,1.16985211800048,0.177273311993223,0.937815410815412,1.55922377160925,0.244932914691947,1.1014487988099,1.94751152926718,0.312789104527007,1.2849872734929,2.33377423365663,0.341497091655648,1.48132544497687,2.71682707787633,0.32800374792798,1.68269740344735,3.09399966550024,0.315603281363985,1.87974865816907,3.46373074645488,0.303955050897361,2.06416506193359,3.82232264789519,0.292956879550068,2.22915531605561,4.16641393936755,0.282534060694308,2.37089381791184,4.4920524830205,0.272701412095883,2.48611539503517,4.79492129437541,0.263572061115548,2.57637923864557,5.07088425843719,0.25525675697758,2.64390454755657,5.31684494327187,0.245758016941477,2.69236024867738,5.52787800242214,0.236016992146743,2.72731667903261,5.7042889173183,0.228839630472864,2.75181970315826,5.83893158000929,0.226480913809633,2.7709717169708,5.93466258578102,0.228444516797456
,0.560375415312508,0,0.003252218578188,0.583602181524967,0.390032492874473,0.059522172317859,0.645866223329727,0.780025833196812,0.126993955994295,0.744734571099012,1.16985211800048,0.194384919591953,0.876864188749656,1.55922377160925,0.261913342309321,1.0406984533128,1.94751152926718,0.329533193226035,1.22460317020747,2.33377423365663,0.357911788194668,1.42153949578477,2.71682707787633,0.34397380041087,1.62388907882915,3.09399966550024,0.330958805888623,1.82233273832901,3.46373074645488,0.318566403075173,2.00867746654338,3.82232264789519,0.306707613975528,2.1762224280378,4.16641393936755,0.295323445024998,2.32114461299175,4.4920524830205,0.284451858847917,2.4402464272704,4.79492129437541,0.274203126280218,2.53499941249267,5.07088425843719,0.26470863144479,2.60760266944764,5.31684494327187,0.253966613809346,2.66163513053956,5.52787800242214,0.242897129455109,2.70254821319948,5.7042889173183,0.234248409055428,2.73337831170886,5.83893158000929,0.23007251399164,2.75908795559332,5.93466258578102,0.230017006182723
,0.501106570668016,0,0.018741333507222,0.524334415007556,0.390032492874473,0.075031253058982,0.586609487532861,0.780025833196812,0.14252917449055,0.685510897297754,1.16985211800048,0.20989241914295,0.817723883243889,1.55922377160925,0.277309869417506,0.981756848458068,1.94751152926718,0.34472148135336,1.16602161780519,2.33377423365663,0.372808260495985,1.36354376471724,2.71682707787633,0.358471289675835,1.56684818627902,3.09399966550024,0.344898350558163,1.76664911812958,3.46373074645488,0.331827988137593,1.95487031689543,3.82232264789519,0.319184710876541,2.12489809241655,4.16641393936755,0.306924997795835,2.27291162698973,4.4920524830205,0.295108484259984,2.39577869804095,4.79492129437541,0.283843135961846,2.49488592623682,5.07088425843719,0.273279126583849,2.57241311186503,5.31684494327187,0.261410814666215,2.63185256976814,5.52787800242214,0.249137620505873,2.67854160016326,5.7042889173183,0.23915146009269,2.71550998039895,5.83893158000929,0.233308780035949,2.74758279411676,5.93466258578102,0.231388943753164
,0.44406905848045,0,0.032277512893582,0.46729790415035,0.390032492874473,0.088592990724135,0.529583575624647,0.780025833196812,0.156125650375561,0.62851811715582,1.16985211800048,0.223476933561066,0.760814381426127,1.55922377160925,0.290807514542072,0.925043183217015,1.94751152926718,0.358044482124644,1.10966015288478,2.33377423365663,0.385884388697168,1.30775266546937,2.71682707787633,0.371203111655857,1.51198355307876,3.09399966550024,0.357140075115785,1.71309817686261,3.46373074645488,0.343471182577069,1.90313170585877,3.82232264789519,0.33013475017865,2.07555353840293,4.16641393936755,0.317102422329253,2.22654457099144,4.4920524830205,0.304453731670189,2.35303524380217,4.79492129437541,0.292294995388428,2.45633061184594,5.07088425843719,0.280792963189231,2.53859214764557,5.31684494327187,0.267938588505119,2.60322967437016,5.52787800242214,0.254611229722045,2.6554722294452,5.7042889173183,0.243448230987381,2.69834636364745,5.83893158000929,0.236119361988198,2.7365427804888,5.93466258578102,0.232521277826275
,0.389630987263185,0,0.043582454132238,0.412860745957191,0.390032492874473,0.099929802094358,0.475156513906734,0.780025833196812,0.167506912257308,0.574124226379374,1.16985211800048,0.234864119684071,0.706503566504493,1.55922377160925,0.302135272624557,0.870924720425903,1.94751152926718,0.369235907681943,1.05588456021652,2.33377423365663,0.396880211618485,1.25452922166669,2.71682707787633,0.381917055068087,1.45965327953318,3.09399966550024,0.367441460743814,1.66203058445313,3.46373074645488,0.353264844527549,1.85380151361855,3.82232264789519,0.339339677892935,2.02851385268103,4.16641393936755,0.325652403941035,2.18234966824072,4.4920524830205,0.312300414960086,2.31229891547457,4.79492129437541,0.299389126341708,2.41958898749761,5.07088425843719,0.287099333350164,2.5063641543954,5.31684494327187,0.273419128065816,2.57595652650381,5.52787800242214,0.259208482013329,2.63349364878574,5.7042889173183,0.247052209944384,2.68200269450228,5.83893158000929,0.238443766573113,2.72604362610359,5.93466258578102,0.233380500988802
,0.338123474900659,0,0.052434060362159,0.361354048706014,0.390032492874473,0.108820106615837,0.423659347399581,0.780025833196812,0.176452182091994,0.522660215368982,1.16985211800048,0.243834810497295,0.655122264836142,1.55922377160925,0.311076568538884,0.81973163323691,1.94751152926718,0.378082895119418,1.00502356584368,2.33377423365663,0.405587857224776,1.20419953962475,2.71682707787633,0.390411401461437,1.4101788872105,3.09399966550024,0.375608541796872,1.61376102377377,3.46373074645488,0.361024130734303,1.80718458345853,3.82232264789519,0.346625149433036,1.98407047440334,4.16641393936755,0.332412413796139,2.14060133783972,4.4920524830205,0.31849892208861,2.27382310646278,4.79492129437541,0.304990003891314,2.38488990533916,5.07088425843719,0.292077715534538,2.47593005962825,5.31684494327187,0.27774788581376,2.55020331517955,5.52787800242214,0.262841869636681,2.61274328656816,5.7042889173183,0.249894272082786,2.66658196643782,5.83893158000929,0.240233843399436,2.7161527744209,5.93466258578102,0.233940347726947
,0.289830427425965,0,0.058590539063174,0.313061708835468,0.390032492874473,0.115022792341554,0.375375917685468,0.780025833196812,0.182721395402845,0.474409928163176,1.16985211800048,0.250150874567887,0.606954294119649,1.55922377160925,0.317396240309654,0.771747352383626,1.94751152926718,0.384354431100626,0.957359573566659,2.33377423365663,0.411781864706978,1.15704402438968,2.71682707787633,0.396467453175409,1.36383713415161,3.09399966550024,0.381431024405863,1.56856067113998,3.46373074645488,0.366548590301179,1.76354389895678,3.82232264789519,0.351802032878605,1.94247507102039,4.16641393936755,0.337206074521395,2.1015367488443,4.4920524830205,0.322886844585352,2.23782696171277,4.79492129437541,0.308950483589461,2.35243138663332,5.07088425843719,0.295597250152687,2.4474637839152,5.31684494327187,0.280811366783752,2.52611740400519,5.52787800242214,0.265416416026826,2.59334023044763,5.7042889173183,0.251899336607925,2.65217368819893,5.83893158000929,0.241436914344964,2.7069292526932,5.93466258578102,0.234171249960753
